	Test	OneGroup	OneCount	OneMean	TwoGroup	TwoCount	TwoMean	pValue	TestStatistic	pFDR	pBonferroni	NumBonferroni	taxon
0	KruskalWallis	All	1375.0	0.0007818733451970412				0.13422354404645762	5.574955668411999				178686
0	KruskalWallis	All	1375.0	6.553434381584909e-06				0.17208225304251382	4.996109425611878				178682
0	KruskalWallis	All	1375.0	5.541125541125541e-06				0.9904149519404412	0.11156022634047037				1503670
0	KruskalWallis	All	1375.0	4.3500704982164055e-06				3.810219830733357e-07	32.65385234137165				164088
0	KruskalWallis	All	1375.0	7.506238121649224e-06				0.6538555494230927	1.6244641404211961				365492
0	KruskalWallis	All	1375.0	3.040903854834731e-07				0.047446328988218954	7.931616602670063				329205
0	KruskalWallis	All	1375.0	2.0836160719588966e-06				0.70927962655423	1.384041894179301				319153
0	KruskalWallis	All	1375.0	1.5206798035266155e-05				0.9693894765747662	0.24858357130518868				311704
0	KruskalWallis	All	1375.0	1.9565947115523724e-05				0.7623698204763824	1.1610111408126131				1950496
0	KruskalWallis	All	1375.0	3.5605530466006857e-06				0.798854557930061	1.0099078865482707				357765
0	KruskalWallis	All	1375.0	7.333519314414397e-07				0.8798155178816943	0.6718019035127694				4381109
0	KruskalWallis	All	1375.0	2.1945280682636273e-05				0.16886300851153574	5.040395001535345				4359056
0	KruskalWallis	All	1375.0	0.0006517410369923896				0.06435797814241684	7.2494496025399515				297414
0	KruskalWallis	All	1375.0	6.315106815547947e-06				0.7449203687925388	1.2337550013145564				835146
0	KruskalWallis	All	1375.0	2.998873583889592e-06				0.8532089131185863	0.7843400074261383				4313430
0	KruskalWallis	All	1375.0	1.4105398494358047e-06				0.8798155178816943	0.6718019035127694				158540
0	KruskalWallis	All	1375.0	9.60367584217758e-07				0.8814306555674759	0.6648847167165816				43051
0	KruskalWallis	All	1375.0	2.2246978820774233e-07				0.9056543991939813	0.5594273724258976				94022
0	KruskalWallis	All	1375.0	1.2387421059902688e-06				1.9639184603998173e-06	29.271288209519398				567166
0	KruskalWallis	All	1375.0	0.00011293027832247975				0.2786623322782437	3.845286326847836				197698
0	KruskalWallis	All	1375.0	1.8396967859462966e-05				0.39687576867378527	2.966136599596103				197696
0	KruskalWallis	All	1375.0	1.268411266610212e-06				0.16305945972906327	5.122274519387312				4449609
0	KruskalWallis	All	1375.0	1.793220391861014e-05				0.31337236572349303	3.5575662211260486				3746307
0	KruskalWallis	All	1375.0	1.9018931092893662e-06				0.5868787656859251	1.930866970708977				300102
0	KruskalWallis	All	1375.0	0.0011233678630090493				0.4732071364511068	2.511551216575893				186104
0	KruskalWallis	All	1375.0	1.3928572548355451e-05				0.11642703607940882	5.902980442835911				572889
0	KruskalWallis	All	1375.0	1.874096397329911e-07				0.8532089131185863	0.7843400074261383				347375
0	KruskalWallis	All	1375.0	3.644450743644141e-05				0.798854557930061	1.0099078865482707				1145138
0	KruskalWallis	All	1375.0	3.104406743284899e-05				0.29975641373700757	3.666864609755811				195029
0	KruskalWallis	All	1375.0	0.0030375894568732465				0.012867158782868631	10.798454037797763				575407
0	KruskalWallis	All	1375.0	1.1611020700601033e-07				0.9027348195064618	0.5723375208121882				1740161
0	KruskalWallis	All	1375.0	5.844229091388236e-07				0.9303249566432005	0.4472161763140531				4296366
0	KruskalWallis	All	1375.0	2.0791848003196836e-06				0.9028440701611345	0.5718555635680479				752554
0	KruskalWallis	All	1375.0	4.4889349353571156e-06				0.18329126269936027	4.84774907430304				446403
0	KruskalWallis	All	1375.0	1.2402360447938213e-05				0.46538916178355183	2.5552483177130845				194646
0	KruskalWallis	All	1375.0	5.36633616273342e-06				0.082357155222016	6.692914359881457				180629
0	KruskalWallis	All	1375.0	5.502881264372987e-07				0.5500879954185045	2.109030489201474				3598692
0	KruskalWallis	All	1375.0	9.986580532409576e-07				0.9904149519404412	0.11156022634047037				4410807
0	KruskalWallis	All	1375.0	0.0028790873054563753				0.01821333108105416	10.041897156242339				4401580
0	KruskalWallis	All	1375.0	7.86910086249585e-06				0.9045895537107668	0.5641434617940244				4397100
0	KruskalWallis	All	1375.0	6.970680739329116e-07				0.63451973648792	1.7108705386210676				188293
0	KruskalWallis	All	1375.0	1.328849746382957e-05				0.0434366846803591	8.12812321290457				2487345
0	KruskalWallis	All	1375.0	1.278613896952924e-06				5.1396241184215716e-14	64.95057775168523				1106290
0	KruskalWallis	All	1375.0	4.7671270982356e-06				0.6181148938054706	1.7854105711830537				186921
0	KruskalWallis	All	1375.0	2.4934181552632784e-08				0.9904149519404412	0.11156022634047037				339988
0	KruskalWallis	All	1375.0	1.8082106650958295e-05				0.3817831758453464	3.064525747310048				753638
0	KruskalWallis	All	1375.0	5.993415111451547e-07				0.5143789006372921	2.290314656257975				173822
0	KruskalWallis	All	1375.0	1.0048475165711013e-06				0.9904149519404412	0.11156022634047037				336265
0	KruskalWallis	All	1375.0	4.060086248830741e-07				0.9303249566432005	0.4472161763140531				33043
0	KruskalWallis	All	1375.0	4.7614510488643655e-05				0.765952637033732	1.1461247813089217				4303423
0	KruskalWallis	All	1375.0	4.494263226640037e-05				0.9195034309989883	0.4972122908147897				41229
0	KruskalWallis	All	1375.0	0.0024474233364059957				0.4391436117291302	2.7063832846745055				4425214
0	KruskalWallis	All	1375.0	5.787316326334262e-07				0.798854557930061	1.0099078865482707				943989
0	KruskalWallis	All	1375.0	8.451315942934857e-06				0.12140127659748717	5.806731045998667				230252
0	KruskalWallis	All	1375.0	3.5196073886113247e-06				0.388990993444094	3.017133959118683				313089
0	KruskalWallis	All	1375.0	9.879283589099347e-06				0.8559550994238113	0.7728257333864023				4380475
0	KruskalWallis	All	1375.0	2.2220452760487594e-05				0.06995837913703774	7.061654590166206				4390863
0	KruskalWallis	All	1375.0	2.730740196821805e-06				0.6167475782672007	1.7916779560658254				284014
0	KruskalWallis	All	1375.0	3.6204466012336096e-06				0.5106676450757617	2.3096871595206325				171532
0	KruskalWallis	All	1375.0	7.1909141966700305e-06				0.9532841261084068	0.3351680779536918				4432347
0	KruskalWallis	All	1375.0	1.8365277424849696e-05				0.34464872719430656	3.3215920129841994				4360055
0	KruskalWallis	All	1375.0	3.078876199418099e-06				0.8798155178816943	0.6718019035127694				1126297
0	KruskalWallis	All	1375.0	6.121881925809695e-05				0.14434437389950275	5.406415820524183				76393
0	KruskalWallis	All	1375.0	6.383380105005735e-07				0.5869265329305102	1.93064070718861				1719314
0	KruskalWallis	All	1375.0	2.7486787075092235e-06				0.9737459163049805	0.22328284020108008				4385647
0	KruskalWallis	All	1375.0	0.000801805310512726				1.0226106610161488e-05	25.855364329385264				325850
0	KruskalWallis	All	1375.0	6.488196213867168e-07				0.9904149519404412	0.11156022634047037				162539
0	KruskalWallis	All	1375.0	7.562166069253369e-07				0.8201469167362759	0.92187085486112				362846
0	KruskalWallis	All	1375.0	0.0001344821224759995				1.0490286323397571e-06	30.56608709663331				360730
0	KruskalWallis	All	1375.0	8.101092660307044e-07				0.8798155178816943	0.6718019035127694				338553
0	KruskalWallis	All	1375.0	6.504019574817857e-06				0.02210921140311903	9.617940646749066				4339160
0	KruskalWallis	All	1375.0	1.3411804152365153e-06				0.9904149519404412	0.11156022634047037				2578889
0	KruskalWallis	All	1375.0	5.001076097551422e-07				0.9303249566432005	0.4472161763140531				4430475
0	KruskalWallis	All	1375.0	4.2516436635677397e-07				0.0003942567948852121	18.23036386870575				237613
0	KruskalWallis	All	1375.0	9.60760571571722e-07				0.9532841261084068	0.3351680779536918				927604
0	KruskalWallis	All	1375.0	3.0429375297893656e-05				0.21585937022097607	4.460294702040432				304973
0	KruskalWallis	All	1375.0	1.1849671879942887e-06				0.9056543991939813	0.5594273724258976				321762
0	KruskalWallis	All	1375.0	1.3196827680086448e-06				0.3280399457249364	3.4444395041906186				351027
0	KruskalWallis	All	1375.0	4.823748134595304e-05				0.43834713929937086	2.711082999285138				4363066
0	KruskalWallis	All	1375.0	1.296379511522409e-06				0.110139299324372	6.030425615876099				1105668
0	KruskalWallis	All	1375.0	2.2201395585360813e-07				0.9303249566432005	0.4472161763140531				4434203
0	KruskalWallis	All	1375.0	6.666066391278603e-06				0.16107362440200973	5.150922328129593				3308041
0	KruskalWallis	All	1375.0	3.0074935502531073e-05				0.012615509422101158	10.841336322374875				4477479
0	KruskalWallis	All	1375.0	2.9539812563652112e-05				0.4643033074837529	2.5613635691135337				178497
0	KruskalWallis	All	1375.0	4.621711960990673e-05				0.7858486213581629	1.063678699617169				178491
0	KruskalWallis	All	1375.0	5.6179536039973e-07				0.6390340904452392	1.690562104778906				966981
0	KruskalWallis	All	1375.0	1.1341845988156643e-05				0.9737459163049805	0.22328284020108008				733799
0	KruskalWallis	All	1375.0	4.131672305518911e-06				0.2518083130759192	4.090958222332399				953855
0	KruskalWallis	All	1375.0	2.3876101060158993e-05				0.5173330062204444	2.2749696683550393				577380
0	KruskalWallis	All	1375.0	2.3653617336804028e-06				0.5947463373647068	1.8937641524004414				807226
0	KruskalWallis	All	1375.0	7.75869844738143e-07				0.8532089131185863	0.7843400074261383				300729
0	KruskalWallis	All	1375.0	3.95168670524193e-05				0.4978962121048155	2.3771825739060244				259859
0	KruskalWallis	All	1375.0	2.2212336126221478e-06				0.6908319040018085	1.4630170179300965				251702
0	KruskalWallis	All	1375.0	7.18110482353755e-08				0.9904149519404412	0.11156022634047037				262668
0	KruskalWallis	All	1375.0	2.141606653730111e-06				0.798854557930061	1.0099078865482707				4328567
0	KruskalWallis	All	1375.0	1.9698410478237104e-06				0.8261416020714463	0.8970419223124225				297629
0	KruskalWallis	All	1375.0	5.8697539724203405e-06				0.399564718583722	2.948940557508313				187894
0	KruskalWallis	All	1375.0	3.1239218766832807e-06				0.5967325202173572	1.8844488846920382				192339
0	KruskalWallis	All	1375.0	7.835926041885427e-06				0.46865290438727947	2.5369359051104445				302617
0	KruskalWallis	All	1375.0	1.998736983135409e-06				0.9056543991939813	0.5594273724258976				844880
0	KruskalWallis	All	1375.0	3.731476915702011e-06				0.4561952957823875	2.6073909224830096				274115
0	KruskalWallis	All	1375.0	1.722390182686612e-05				0.8528982790770326	0.7856412711358709				1142524
0	KruskalWallis	All	1375.0	5.355071956135774e-06				0.040716957132436025	8.271749686701098				198194
0	KruskalWallis	All	1375.0	6.525591635579835e-07				0.11220465449595764	5.987813048897203				198192
0	KruskalWallis	All	1375.0	0.0005812539284013342				0.26589802272722696	3.9592511398687997				198190
0	KruskalWallis	All	1375.0	4.219760309995625e-07				0.7715398095410919	1.1229381388825213				341284
0	KruskalWallis	All	1375.0	5.837005856169556e-07				0.9103678288794839	0.5384438693737045				199575
0	KruskalWallis	All	1375.0	5.6272174315371713e-05				0.012286648388919763	10.898664236058924				198221
0	KruskalWallis	All	1375.0	6.557994140994089e-06				0.20876797376260894	4.539795441360142				562410
0	KruskalWallis	All	1375.0	6.125758003089105e-07				0.6390340904452392	1.690562104778906				197080
0	KruskalWallis	All	1375.0	5.108800349115421e-07				0.7174154796651135	1.349492464920939				846656
0	KruskalWallis	All	1375.0	2.369405480634609e-06				0.6379212569923645	1.6955604634151198				979261
0	KruskalWallis	All	1375.0	6.504283246909781e-06				0.31625735653919346	3.5349505966573442				4409462
0	KruskalWallis	All	1375.0	5.981307576952722e-07				0.9131845517195113	0.5258145359256238				185251
0	KruskalWallis	All	1375.0	2.3192202476727432e-06				0.1739817719669865	4.970342042151667				648854
0	KruskalWallis	All	1375.0	1.9061230396636046e-07				0.8532089131185863	0.7843400074261383				511234
0	KruskalWallis	All	1375.0	8.719586489481963e-05				0.2415894790794706	4.190751390313669				29625
0	KruskalWallis	All	1375.0	0.0005221237202805986				0.20071609972340546	4.633156898217916				145801
0	KruskalWallis	All	1375.0	4.888511102018931e-06				0.05883524775834994	7.450835439518527				189530
0	KruskalWallis	All	1375.0	5.122461822300715e-07				0.8852043608868262	0.6486751607915179				4306356
0	KruskalWallis	All	1375.0	3.539554183054619e-07				0.3210043592120701	3.498132891915846				344394
0	KruskalWallis	All	1375.0	8.198009744548973e-07				0.5757245628945586	1.9840462340647496				197864
0	KruskalWallis	All	1375.0	6.700993986236131e-05				0.9737459163049805	0.22328284020108008				942751
0	KruskalWallis	All	1375.0	3.892612464034859e-06				0.3790877894763033	3.0824439243471278				4363269
0	KruskalWallis	All	1375.0	1.5443356857417139e-06				0.6908319040018085	1.4630170179300965				274257
0	KruskalWallis	All	1375.0	7.815876991735313e-07				0.9737459163049805	0.22328284020108008				298379
0	KruskalWallis	All	1375.0	3.577087872348258e-07				0.8261416020714463	0.8970419223124225				4321001
0	KruskalWallis	All	1375.0	0.00040012788936626234				0.0337028559395999	8.690434336108773				182089
0	KruskalWallis	All	1375.0	5.978326950628476e-06				0.1555505281995528	5.232384420786678				574038
0	KruskalWallis	All	1375.0	5.177062995160957e-05				0.09356790329965305	6.402988975870915				4468125
0	KruskalWallis	All	1375.0	3.7438009547349996e-06				0.9344512223922222	0.4277545477775874				208901
0	KruskalWallis	All	1375.0	2.8983952778980275e-05				0.84256037941762	0.8288266347294552				174950
0	KruskalWallis	All	1375.0	2.00634146096744e-05				0.190974978626561	4.750875301173881				201772
0	KruskalWallis	All	1375.0	1.490987823618273e-05				0.3797928137695356	3.077746648024741				4469833
0	KruskalWallis	All	1375.0	0.00014340733489311613				0.40006209735481113	2.94577047164314				2066056
0	KruskalWallis	All	1375.0	4.569435679640837e-05				0.12102007036921082	5.813972911480809				47100
0	KruskalWallis	All	1375.0	5.00538551659159e-05				0.5636100204831402	2.0426104136557486				1134896
0	KruskalWallis	All	1375.0	1.3139148022253795e-06				0.573853866701078	1.9930335930816256				4470603
0	KruskalWallis	All	1375.0	3.911016164450974e-07				0.7451396560653822	1.2328379860857273				177704
0	KruskalWallis	All	1375.0	1.682317091306792e-05				0.09054073570788339	6.477835292688502				348897
0	KruskalWallis	All	1375.0	4.273412575824384e-05				0.0005248849749737824	17.6276282772371				545862
0	KruskalWallis	All	1375.0	1.3277471449651526e-05				0.8222740767895698	0.9130639941632989				195358
0	KruskalWallis	All	1375.0	3.12303448383907e-06				0.2700596177306752	3.9215612529825603				368025
0	KruskalWallis	All	1375.0	0.0020013371798996865				0.0001472750661772414	20.29743893814348				4476604
0	KruskalWallis	All	1375.0	2.531949381626182e-05				0.6850074775763539	1.4881522266247293				851715
0	KruskalWallis	All	1375.0	1.4365642532922922e-07				0.8261416020714463	0.8970419223124225				13226
0	KruskalWallis	All	1375.0	4.282174429515714e-06				0.48059261768781203	2.4707927599318045				176947
0	KruskalWallis	All	1375.0	6.39788685842818e-06				0.9281494023049938	0.45738255598430266				179390
0	KruskalWallis	All	1375.0	3.567964047424699e-06				0.024027440070552405	9.43550777089866				179393
0	KruskalWallis	All	1375.0	4.833242892456836e-06				0.037178415065280426	8.473317485111528				306066
0	KruskalWallis	All	1375.0	6.047208405926846e-05				0.8846911148512131	0.6508838288945646				2730947
0	KruskalWallis	All	1375.0	0.0008659495923527521				0.6276456368331551	1.7419606031904868				2730944
0	KruskalWallis	All	1375.0	0.0006611174260988505				0.8929838257731054	0.6150270307918936				3565293
0	KruskalWallis	All	1375.0	3.0884542063110786e-06				0.0012989089271586906	15.712219243783345				570052
0	KruskalWallis	All	1375.0	6.335128286347798e-07				0.9904149519404412	0.11156022634047037				178775
0	KruskalWallis	All	1375.0	1.4578485514553885e-06				0.8532089131185863	0.7843400074261383				290548
0	KruskalWallis	All	1375.0	2.8262883435276113e-05				0.8596551902621019	0.757280783637081				235127
0	KruskalWallis	All	1375.0	1.6146528667018783e-05				0.5629752385685305	2.045703132152269				169364
0	KruskalWallis	All	1375.0	3.0883438490855485e-06				0.8798155178816943	0.6718019035127694				1120966
0	KruskalWallis	All	1375.0	1.5503503130683762e-07				0.9110309968777017	0.5354767016016968				78839
0	KruskalWallis	All	1375.0	3.1855059004858044e-07				0.329455141560021	3.4337618688778524				196210
0	KruskalWallis	All	1375.0	6.959780536273336e-06				0.8695174482637865	0.715647606065909				9819
0	KruskalWallis	All	1375.0	0.004969240228189151				0.6030612346509459	1.8549015325937706				4478815
0	KruskalWallis	All	1375.0	9.512941356366516e-05				0.7179508753988461	1.3472244051250788				350121
0	KruskalWallis	All	1375.0	1.1973333054174743e-06				0.9126556915972779	0.5281911663440623				303844
0	KruskalWallis	All	1375.0	8.293976023008506e-08				0.9532841261084068	0.3351680779536918				530094
0	KruskalWallis	All	1375.0	3.0936903814646954e-05				0.21794808622646974	4.4373388105991705				2774254
0	KruskalWallis	All	1375.0	4.73749449500023e-08				0.9904149519404412	0.11156022634047037				649732
0	KruskalWallis	All	1375.0	1.8296866481583433e-05				0.0131927348946262	10.744184077857131				191601
0	KruskalWallis	All	1375.0	3.8036337252254164e-06				0.15022527015182272	5.313554563697733				191608
0	KruskalWallis	All	1375.0	6.35836115241843e-06				0.8122971906545884	0.9543449010707334				335670
0	KruskalWallis	All	1375.0	3.632746828185091e-07				0.2634614502880494	3.9815670208267337				198521
0	KruskalWallis	All	1375.0	3.5021676852075634e-06				0.5551109345538521	2.0842240421399603				335675
0	KruskalWallis	All	1375.0	1.514592434049762e-05				0.5713137719632901	2.0052692527656517				2391105
0	KruskalWallis	All	1375.0	4.199244875293544e-06				0.6775923355858935	1.520303273710852				532203
0	KruskalWallis	All	1375.0	3.196870586171808e-06				0.48455580915721475	2.4491234937084005				578649
0	KruskalWallis	All	1375.0	5.03518155020878e-06				0.8532089131185863	0.7843400074261383				2526440
0	KruskalWallis	All	1375.0	0.0002293053473941206				0.03603492900818202	8.5424782793233				341322
0	KruskalWallis	All	1375.0	2.9131816658546336e-05				0.008863037254361043	11.605805791794872				184000
0	KruskalWallis	All	1375.0	2.0167604196534e-06				0.03672867176058989	8.500267808893808				347243
0	KruskalWallis	All	1375.0	1.8109464630612748e-06				0.7443518226496539	1.2361329185395122				334074
0	KruskalWallis	All	1375.0	7.621605413222256e-06				0.5509211235641911	2.1049048140201343				184009
0	KruskalWallis	All	1375.0	5.685448864981451e-05				0.7406360366688376	1.2516875294932246				197761
0	KruskalWallis	All	1375.0	5.35400384220606e-07				0.5894362241826758	1.9187701046568864				197765
0	KruskalWallis	All	1375.0	5.807422507714535e-07				0.7091655382274331	1.3845275314847236				232975
0	KruskalWallis	All	1375.0	5.323397396440516e-07				0.016435230428147006	10.266001694096081				185354
0	KruskalWallis	All	1375.0	7.698622201438699e-07				0.834976594744639	0.8603814226363791				979761
0	KruskalWallis	All	1375.0	2.6010786686856525e-06				0.4771907543265689	2.4895049818886497				4393396
0	KruskalWallis	All	1375.0	9.255884075141535e-06				0.19912689654099286	4.651993886857191				4393390
0	KruskalWallis	All	1375.0	6.939051302983161e-05				0.10134004851661015	6.22098545419182				4437368
0	KruskalWallis	All	1375.0	0.002007677418628829				0.7472463246475358	1.2240323285353623				4437362
0	KruskalWallis	All	1375.0	0.0003372768992932492				0.29354590085539445	3.718194868804503				134265
0	KruskalWallis	All	1375.0	4.493400044775753e-06				0.49213882737017767	2.4080448822809934				739867
0	KruskalWallis	All	1375.0	3.479110147294776e-06				0.9737459163049805	0.22328284020108008				947930
0	KruskalWallis	All	1375.0	4.528019326940454e-07				0.9532841261084068	0.3351680779536918				246494
0	KruskalWallis	All	1375.0	2.8314160161883746e-05				0.1162777403570174	5.90592950191466				300952
0	KruskalWallis	All	1375.0	9.198250778663036e-06				0.7326722809936449	1.2851082080361933				178608
0	KruskalWallis	All	1375.0	5.1746442432082795e-06				0.9904149519404412	0.11156022634047037				516909
0	KruskalWallis	All	1375.0	2.379044329160026e-05				0.00597702669217653	12.454798994651151				13811
0	KruskalWallis	All	1375.0	3.2961219985612983e-06				0.04396066125818426	8.10146287616821				516761
0	KruskalWallis	All	1375.0	2.6168828913697445e-06				0.8818446483833249	0.6631097719991982				296257
0	KruskalWallis	All	1375.0	3.6572259715604895e-06				0.04680946946477433	7.9617213690974555				1043408
0	KruskalWallis	All	1375.0	4.173940324722222e-06				0.22138397181534572	4.400015264549586				174033
0	KruskalWallis	All	1375.0	5.649977962875251e-05				0.9921462888316832	0.09741103976572497				229348
0	KruskalWallis	All	1375.0	1.3359473369844744e-06				0.5894362241826758	1.9187701046568864				461795
0	KruskalWallis	All	1375.0	1.8690475623831513e-06				0.6687649294330023	1.5588103489991276				4330849
0	KruskalWallis	All	1375.0	1.5871939027507909e-06				0.0003942567948852121	18.23036386870575				217548
0	KruskalWallis	All	1375.0	1.2050185310932159e-06				1.8310111998458756e-12	57.689608620986164				4418233
0	KruskalWallis	All	1375.0	1.4326318442695481e-05				0.530273424303676	2.2085135011377086				196831
0	KruskalWallis	All	1375.0	2.9526249429486066e-06				0.4956963772785271	2.3889420432275945				312464
0	KruskalWallis	All	1375.0	1.5042121031635431e-06				0.45619527445128916	2.6073910444347015				4444095
0	KruskalWallis	All	1375.0	1.0946202616531273e-05				0.5373528202300775	2.1726637041311982				4327763
0	KruskalWallis	All	1375.0	0.0002895125555041765				0.061248577066821595	7.360671138373628				842193
0	KruskalWallis	All	1375.0	6.692796717439473e-07				0.8797251393429463	0.6721886212250223				2831841
0	KruskalWallis	All	1375.0	9.768698631994807e-06				0.9532841261084068	0.3351680779536918				4460263
0	KruskalWallis	All	1375.0	4.376745710568975e-06				0.05068870174075647	7.784198549437878				190534
0	KruskalWallis	All	1375.0	2.169317047316741e-06				0.3973886475742249	2.9628491356486695				764906
0	KruskalWallis	All	1375.0	5.600499578679448e-06				0.2740877090808944	3.8855776082138225				4404459
0	KruskalWallis	All	1375.0	2.8845571224384518e-06				0.1313829862537339	5.624427998720108				510524
0	KruskalWallis	All	1375.0	1.714276389770679e-06				0.5651461097265187	2.035136517680075				2415201
0	KruskalWallis	All	1375.0	9.15540641289667e-06				0.09840497313823883	6.28809030066497				149614
0	KruskalWallis	All	1375.0	1.9743909874858455e-06				0.9904149519404412	0.11156022634047037				3312521
0	KruskalWallis	All	1375.0	1.3946217682575132e-06				0.6957858440901918	1.4417169136561334				302128
0	KruskalWallis	All	1375.0	6.814460521232518e-07				0.9015998100312652	0.5773394980772169				157894
0	KruskalWallis	All	1375.0	0.00012045550552309384				0.39453160010050603	2.981208108790616				357930
0	KruskalWallis	All	1375.0	1.0423015845789997e-06				0.09898450583236097	6.27468964751962				533373
0	KruskalWallis	All	1375.0	3.5196803934280744e-07				0.9737459163049805	0.22328284020108008				2127939
0	KruskalWallis	All	1375.0	2.1580064600071918e-05				0.1548158924034882	5.243424684093415				4307093
0	KruskalWallis	All	1375.0	1.623066709213173e-05				0.8261416020714463	0.8970419223124225				4296506
0	KruskalWallis	All	1375.0	4.612563022950407e-06				0.8532089131185863	0.7843400074261383				3540765
0	KruskalWallis	All	1375.0	7.042514092957882e-06				0.11313948059432055	5.968771563501986				341548
0	KruskalWallis	All	1375.0	1.6687769204709278e-05				0.18422921858607694	4.83572252549648				580270
0	KruskalWallis	All	1375.0	1.6914985521400914e-05				0.9303249566432005	0.4472161763140531				921687
0	KruskalWallis	All	1375.0	1.618199348674762e-06				0.9904149519404412	0.11156022634047037				1058276
0	KruskalWallis	All	1375.0	0.003270936613202961				0.48573853601449224	2.4426836409718105				4414476
0	KruskalWallis	All	1375.0	1.0261814792425344e-06				0.29624264351815105	3.695788022659635				790466
0	KruskalWallis	All	1375.0	2.6414361704368217e-05				0.11414765943960033	5.948403697966558				688800
0	KruskalWallis	All	1375.0	6.967838522869199e-07				0.9015998100312652	0.5773394980772169				106019
0	KruskalWallis	All	1375.0	0.00018494979127522856				0.08275589672441748	6.6819669765294805				1667433
0	KruskalWallis	All	1375.0	1.0760943717831271e-05				0.23188319189006942	4.2891838539435705				997439
0	KruskalWallis	All	1375.0	2.503331539111542e-07				0.9303249566432005	0.4472161763140531				4346780
0	KruskalWallis	All	1375.0	0.0011528080646055056				0.05313372860531916	7.678979085560274				4428714
0	KruskalWallis	All	1375.0	8.264911263760263e-05				0.8455814484635565	0.816229057722462				194372
0	KruskalWallis	All	1375.0	2.7682751670869683e-06				0.5894362241826758	1.9187701046568864				194373
0	KruskalWallis	All	1375.0	0.00012440720295668118				0.022850218280813517	9.545691167513532				4455618
0	KruskalWallis	All	1375.0	2.0511752230060922e-06				0.3676020562247267	3.1600413173362294				274533
0	KruskalWallis	All	1375.0	3.960685567603888e-07				0.5673303565128038	2.024533378763427				198478
0	KruskalWallis	All	1375.0	2.2805191062875908e-05				0.6398048052389176	1.6871033823614776				233052
0	KruskalWallis	All	1375.0	1.640586598367352e-05				0.011353932238589659	11.069882894723596				189936
0	KruskalWallis	All	1375.0	0.00010387733832157197				0.9741263616767344	0.22102185766514704				955102
0	KruskalWallis	All	1375.0	1.1547864316228085e-06				0.8567159182129036	0.7696323586490974				528692
0	KruskalWallis	All	1375.0	1.7843615121097572e-06				0.771166049162498	1.1244882637810556				4332202
0	KruskalWallis	All	1375.0	2.047224624993676e-05				0.4962733466662853	2.385853901820613				136526
0	KruskalWallis	All	1375.0	0.003418772913412241				0.021200167115786508	9.70989267292652				4464173
0	KruskalWallis	All	1375.0	5.049738917590946e-07				0.0003942567948852121	18.23036386870575				1123592
0	KruskalWallis	All	1375.0	1.2075139287232035e-06				0.5894362241826758	1.9187701046568864				234054
0	KruskalWallis	All	1375.0	0.0004452223510102556				0.45723540710734534	2.6014499586147006				839282
0	KruskalWallis	All	1375.0	5.549537848099842e-06				0.5465619941461175	2.126541167188513				320906
0	KruskalWallis	All	1375.0	1.1061508056072168e-05				0.7430718661833118	1.2414882597190342				185148
0	KruskalWallis	All	1375.0	1.9024470055656387e-07				0.9532841261084068	0.3351680779536918				329884
0	KruskalWallis	All	1375.0	1.5245615771424823e-05				0.37223344617068366	3.128505055584049				185141
0	KruskalWallis	All	1375.0	1.4344164721252897e-06				0.4203245152207785	2.8193496653888976				240271
0	KruskalWallis	All	1375.0	2.881688748426183e-07				0.9532841261084068	0.3351680779536918				4368944
0	KruskalWallis	All	1375.0	3.696287973116497e-05				0.011907351898909672	10.96669251547847				1035532
0	KruskalWallis	All	1375.0	1.2595468576612663e-06				0.8933576488153435	0.6134015904369224				824742
0	KruskalWallis	All	1375.0	2.167598734122339e-06				0.9904149519404412	0.11156022634047037				587391
0	KruskalWallis	All	1375.0	2.3097651738739894e-06				0.9904149519404412	0.11156022634047037				4330226
0	KruskalWallis	All	1375.0	1.7897897140481243e-05				0.9139646812150701	0.52230406963735				396239
0	KruskalWallis	All	1375.0	1.2490428599979547e-05				0.30144465100349255	3.6530754842937156				176757
0	KruskalWallis	All	1375.0	9.027406369162258e-07				0.40832835655187727	2.893563620995015				4303294
0	KruskalWallis	All	1375.0	6.018850014809936e-06				0.007441110124036389	11.983148497945779				823916
0	KruskalWallis	All	1375.0	0.00019180993377762682				0.4088367205276454	2.8903819775709048				4476186
0	KruskalWallis	All	1375.0	5.481955230698949e-06				6.919911037100821e-08	36.16216216212185				317104
0	KruskalWallis	All	1375.0	4.950892920522222e-06				0.9532841261084068	0.3351680779536918				4377150
0	KruskalWallis	All	1375.0	2.9126045474708634e-06				0.4767018174367449	2.4922030361354865				1888072
0	KruskalWallis	All	1375.0	4.560332548331105e-05				0.1403655682175038	5.471295697630317				179760
0	KruskalWallis	All	1375.0	0.0006822560154882834				0.7260334543910529	1.3130631913053428				849535
0	KruskalWallis	All	1375.0	8.95294554448038e-06				0.8798155178816943	0.6718019035127694				394270
0	KruskalWallis	All	1375.0	5.323918009386872e-07				0.9056543991939813	0.5594273724258976				1110412
0	KruskalWallis	All	1375.0	9.454155236272814e-07				0.45024994360301196	2.6415608006881004				4379889
0	KruskalWallis	All	1375.0	7.78263096724453e-07				0.7081846860317536	1.3887040585623007				2406759
0	KruskalWallis	All	1375.0	0.0002969463943686225				0.17657782899970959	4.935549366187251				4407979
0	KruskalWallis	All	1375.0	7.069992781959827e-07				0.01260497723162527	10.843149382400703				262551
