OTU	Test-Statistic	P	FDR_P	Bonferroni_P	male_mean	female_mean
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales	0.827659828481	0.362950087992	0.607243416448	1.0	0.000226779633975	0.000208769931115
k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales	0.803481659908	0.370054444874	0.60744786234	1.0	4.5488194292e-07	1.11568452414e-06
k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales	0.711393189345	0.398981694439	0.642803841041	1.0	4.74893636559e-06	1.04773315154e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.509656139125	0.475287748716	0.739953395521	1.0	0.0145886233	0.0116152613861
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales	0.503861713896	0.477808215325	0.739953395521	1.0	0.000586956392221	0.000412817584753
k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales	0.462073967013	0.496656293772	0.739953395521	1.0	7.13890040107e-06	2.25908490876e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales	0.454880431795	0.500026380724	0.739953395521	1.0	0.000103136598808	0.000184446750446
k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]	0.451111748324	0.501807475124	0.739953395521	1.0	4.09333104793e-06	0.000338626823814
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__GMD14H09	0.42723121526	0.513350685544	0.744358494039	1.0	2.59137249453e-05	2.67224040752e-07
k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]	0.405638644047	0.524191499548	0.747617384601	1.0	1.54361026663e-06	2.61337646834e-06
k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales	0.301459299764	0.582969013986	0.787079618781	1.0	8.06691713787e-07	1.63873657031e-06
k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales	0.300760287981	0.583406180663	0.787079618781	1.0	1.12337332207e-05	1.62468004482e-05
k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta	0.285461166734	0.593143911799	0.787079618781	1.0	0.000276925414922	0.000219077922618
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales	0.280015519066	0.596691045166	0.787079618781	1.0	0.000120112635713	0.000246762189377
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.27939979375	0.597094883213	0.787079618781	1.0	0.0010569698291	0.000738278353403
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3	0.251370007734	0.616112060722	0.792277308992	1.0	9.81524377543e-07	1.47730759509e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__	0.246921365085	0.619251230016	0.792277308992	1.0	2.13438158866e-06	1.16017106238e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales	0.199503567899	0.655121850417	0.825720978044	1.0	1.38431337556e-05	5.11260475734e-05
k__Bacteria; p__SR1; c__; o__	0.188254702082	0.664373200725	0.825720978044	1.0	2.07745243479e-06	7.0431261549e-06
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales	0.169899781342	0.68020089052	0.833485598243	1.0	0.000617506139164	0.002442129172
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales	0.140145007822	0.70813689745	0.855665417752	1.0	7.87770141246e-05	5.641860707e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales	0.102672265423	0.748646076229	0.886517520797	1.0	0.00569177011576	0.00337908468177
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales	0.0981596652709	0.754049385505	0.886517520797	1.0	0.000632720349466	0.000265627413772
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales	0.0877686047874	0.76703331298	0.889758643057	1.0	7.12948733826e-05	9.89154489309e-05
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]	0.0647260942958	0.799176326996	0.914846584851	1.0	7.63946912101e-05	8.84951226114e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales	0.0505513281424	0.82210668387	0.920586421992	1.0	0.00086773790846	0.00110034482563
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales	0.0452435510225	0.831556820874	0.920586421992	1.0	1.61887980566e-06	6.40600477511e-06
k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513	0.0413123600558	0.838936177881	0.920586421992	1.0	8.27747678616e-07	8.47435885571e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales	0.0357918524179	0.849945983904	0.920586421992	1.0	4.03209036786e-05	6.35748061833e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales	0.032425164027	0.857097703234	0.920586421992	1.0	0.00101768947411	0.000714649981525
k__Bacteria; p__TM7; c__TM7-3; o__CW040	0.0272220342234	0.868951056053	0.921935876544	1.0	3.78444225887e-07	6.02305349586e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales	0.0205059559053	0.886133013213	0.928838218669	1.0	9.05140985432e-07	1.65789544616e-06
