OTU	Test-Statistic	P	FDR_P	Bonferroni_P	male_mean	female_mean
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dyella	0.856330786026	0.354767536244	0.601708857002	1.0	1.483705795e-07	1.47313915703e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Robinsoniella	0.851928064331	0.356007469371	0.601708857002	1.0	2.42879669257e-06	6.86248958983e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__	0.840430701516	0.359273619033	0.601708857002	1.0	4.1340822533e-07	3.99809198017e-07
k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__	0.835228821828	0.360764905216	0.601708857002	1.0	4.35812857348e-07	6.12762338578e-07
k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Arthrospira	0.835205592881	0.360771583652	0.601708857002	1.0	4.45893674506e-06	2.79929502554e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__	0.832543584705	0.361538054712	0.601708857002	1.0	1.52394331013e-06	1.45959917071e-07
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__0319-6G20; g__	0.829885825548	0.362305545812	0.601708857002	1.0	1.99297656594e-06	4.31792912119e-06
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__	0.829885825548	0.362305545812	0.601708857002	1.0	1.89829059649e-06	1.42354394421e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Filifactor	0.829885825548	0.362305545812	0.601708857002	1.0	2.11731897029e-07	9.21768366523e-07
k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__	0.816293811855	0.36626600132	0.604987918325	1.0	4.3965760662e-06	5.8112923114e-07
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__	0.814291926566	0.366854376006	0.604987918325	1.0	7.32698570085e-05	5.5300293039e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]	0.804183268386	0.369845576763	0.607788185589	1.0	1.67652383154e-05	2.60381635633e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum	0.778621359694	0.37756310887	0.617317194075	1.0	0.000226395818165	0.000289551673963
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__	0.776313557471	0.378270961476	0.617317194075	1.0	4.85873704767e-06	1.02043087392e-05
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.76259017164	0.382519148672	0.61957272773	1.0	0.00037890607207	0.000170671543182
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Zoogloea	0.762504518574	0.382545874707	0.61957272773	1.0	5.43907372481e-06	4.7889030415e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__	0.759108066163	0.383607795254	0.61957272773	1.0	1.23729971e-06	1.850905178e-07
k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__	0.711393189345	0.398981694439	0.642196562967	1.0	4.74893636559e-06	1.04773315154e-06
k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__	0.699438307379	0.402972495483	0.644807839411	1.0	8.77984760951e-07	1.24953589681e-06
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__	0.698322650678	0.403347882525	0.644807839411	1.0	0.000157410687226	0.000102356967238
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella	0.690375415027	0.406036717504	0.645646794248	1.0	1.0264882667e-06	2.68602103137e-07
k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter	0.688661261967	0.406620108718	0.645646794248	1.0	1.12391323384e-07	1.12483391445e-07
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.668430155039	0.413599462352	0.654517667696	1.0	0.0018639152919	0.000526649027256
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__	0.647414216972	0.421038684266	0.663853292212	1.0	6.45034017093e-05	7.73675272954e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__1-68	0.643839995817	0.422323690152	0.663853292212	1.0	0.000583170281884	0.00048313105302
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Mitsuaria	0.612327047943	0.433912978441	0.678249033364	1.0	6.53590206427e-07	2.14748892858e-06
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.611115807541	0.434367997963	0.678249033364	1.0	1.81744486342e-05	4.33267931644e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Melissococcus	0.597908658533	0.439377081924	0.683798769882	1.0	1.62956641141e-06	3.23022412004e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis	0.590866479293	0.442084252027	0.685741249019	1.0	0.000392688151803	2.51698011403e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.586426897247	0.443804151089	0.686144575697	1.0	4.42892397638e-06	4.86902020472e-06
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella	0.578176230969	0.447028069342	0.686934258934	1.0	0.000184129464729	0.000248029618543
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus	0.577642049035	0.447238049434	0.686934258934	1.0	3.40979726306e-07	0.000214119594395
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Aquamonas	0.57178184805	0.449551724982	0.687803039272	1.0	0.000253519847471	0.000206806078022
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Succiniclasticum	0.568814211247	0.450730502331	0.687803039272	1.0	5.62169692667e-05	0.000111686889019
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter	0.554575252786	0.456454251025	0.693870962503	1.0	1.08040467142e-05	1.06466284686e-05
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola	0.551612509945	0.457659571013	0.693870962503	1.0	4.53568020899e-07	0.00150371890637
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__	0.546609247682	0.459706473014	0.694733255037	1.0	8.77825325754e-07	2.14840118611e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus	0.540303540775	0.462306956543	0.696423940946	1.0	3.30263873997e-05	7.62940104398e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.528203179547	0.467363261175	0.701791478441	1.0	0.00413115098171	0.00454036905996
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax	0.505531453813	0.47707968027	0.712934804739	1.0	0.000405506905506	7.59506892543e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__SUP05; g__	0.503839299519	0.477818007431	0.712934804739	1.0	5.12670281613e-06	9.15420610873e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.500333805569	0.479353487636	0.712962465787	1.0	0.000735372210259	0.000815065901006
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Gallicola	0.473714552417	0.491283245836	0.727667780515	1.0	1.32075514371e-05	5.76079817777e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Pragia	0.471414995252	0.492336923838	0.727667780515	1.0	1.63942661214e-06	3.27875090474e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas	0.459870995323	0.497684269847	0.729449784072	1.0	1.08915784395e-05	4.4102902629e-07
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__	0.459280019638	0.497960649277	0.729449784072	1.0	0.00019010356307	0.000172836072164
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter	0.458771483469	0.498198682313	0.729449784072	1.0	4.76090420231e-06	5.80146458775e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Raoultella	0.455015129973	0.499962920682	0.72975954261	1.0	5.11632156089e-05	5.52804849188e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__	0.451267574505	0.501733617329	0.730076780634	1.0	4.08595705573e-05	0.000185833846027
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter	0.447112868194	0.503709205506	0.73048703354	1.0	5.76000091972e-05	5.37154627468e-05
k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__	0.444154559536	0.505124012554	0.73048703354	1.0	2.64719000194e-07	3.95751194663e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Lupinus	0.433142031898	0.510451214883	0.732490238738	1.0	9.90027957805e-07	2.4646745047e-06
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__Barnesiella	0.431641314674	0.511184677247	0.732490238738	1.0	7.24311919249e-09	2.98068684277e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Phyllobacterium	0.431641314674	0.511184677247	0.732490238738	1.0	1.92078011332e-07	2.45110696278e-06
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__GMD14H09; f__; g__	0.42723121526	0.513350685544	0.733042313277	1.0	2.59137249453e-05	2.67224040752e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium	0.423035971579	0.515426027829	0.733042313277	1.0	5.67351976567e-05	1.29851146871e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.418689765444	0.517591550871	0.733042313277	1.0	7.58055029709e-05	0.000149516748007
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__Prauseria	0.416829305202	0.518523414374	0.733042313277	1.0	0.00030176903793	0.000559142139123
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylobacillus	0.415147610072	0.519368277279	0.733042313277	1.0	1.31455341262e-05	5.11260475734e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia	0.39580020164	0.529266217444	0.744775814966	1.0	4.54402458398e-05	8.70425170899e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas	0.383303431878	0.53584057647	0.751776331167	1.0	0.000827342477448	0.000160505714831
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__	0.354320178757	0.551677710845	0.771692036003	1.0	2.32398308009e-05	2.47327453138e-05
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__Victivallis	0.328770166789	0.566384157336	0.789719230079	1.0	3.66760709049e-05	3.5933858952e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium	0.326165513511	0.567925744184	0.789719230079	1.0	0.00165578931799	0.00205511473249
k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus	0.301459299764	0.582969013986	0.80060001032	1.0	8.06691713787e-07	1.63873657031e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnobacter	0.301459299764	0.582969013986	0.80060001032	1.0	9.3458532698e-08	2.43964658055e-07
k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae; g__	0.300760287981	0.583406180663	0.80060001032	1.0	1.12337332207e-05	1.62468004482e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium	0.300028889904	0.583864309965	0.80060001032	1.0	3.77628214704e-07	4.17670551693e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__	0.296920204179	0.585819649216	0.80060001032	1.0	0.00150467673139	0.00142802867761
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus	0.295758070473	0.586554032338	0.80060001032	1.0	3.47607054453e-06	3.89158869665e-07
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia	0.293990694648	0.587674475661	0.80060001032	1.0	0.000200902348341	0.000173235845146
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__	0.286065414243	0.59275300873	0.803393771024	1.0	0.000232970904178	0.000286650482067
k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__	0.285461166734	0.593143911799	0.803393771024	1.0	0.000276925414922	0.000219077922618
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__; g__	0.251370007734	0.616112060722	0.819361542924	1.0	9.81524377543e-07	1.47730759509e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Rhodobacter	0.251370007734	0.616112060722	0.819361542924	1.0	5.77590284347e-07	3.41501013063e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Azospira	0.251370007734	0.616112060722	0.819361542924	1.0	7.78468918211e-07	2.80431501072e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__Aurantimonas	0.250220945896	0.616919545623	0.819361542924	1.0	1.06542029878e-06	2.03426798479e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Tetrathiobacter	0.249685791197	0.61729640845	0.819361542924	1.0	1.75305176859e-07	2.56927896739e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Salinibacillus	0.249685791197	0.61729640845	0.819361542924	1.0	1.70539876114e-07	1.90576379201e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__	0.246921365085	0.619251230016	0.819361542924	1.0	2.13438158866e-06	1.16017106238e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__Nocardiopsis	0.244300405041	0.621117243444	0.819361542924	1.0	0.000177694096187	2.94034943589e-06
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium	0.242871509679	0.622139808393	0.819361542924	1.0	0.000245978918794	0.000305380726718
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	0.242555990488	0.622366108136	0.819361542924	1.0	0.000108916799423	4.50712969289e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella	0.238851496709	0.625036857613	0.820579114744	1.0	2.71931290736e-07	8.4335133573e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__	0.219517572517	0.639407749979	0.837107639248	1.0	7.08659085484e-06	3.96650008746e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes	0.214754661994	0.643066001184	0.837521433	1.0	0.00149301676927	0.00166893010623
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Pantoea	0.208948742175	0.647592619688	0.837521433	1.0	6.41223822727e-06	5.64486826334e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter	0.205547098445	0.650280158228	0.837521433	1.0	1.22152181923e-06	1.93723370592e-06
k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.204092695118	0.651437425218	0.837521433	1.0	1.03815927192e-05	1.4104023873e-05
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__	0.204033584643	0.651484564231	0.837521433	1.0	0.00100873860156	0.000863980913312
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Viridibacillus	0.201571426397	0.653455414649	0.837521433	1.0	1.79078634732e-05	2.8900099682e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__	0.19523903872	0.658591517212	0.837521433	1.0	2.93248095582e-06	2.24314030884e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Cellulosimicrobium	0.195170268762	0.658647838891	0.837521433	1.0	2.02865140767e-05	2.75831144762e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__	0.19280943287	0.660588565206	0.837521433	1.0	0.000117553616514	0.000242239710546
k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter	0.189629910634	0.663224818289	0.837521433	1.0	3.54039527803e-07	6.67000914274e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae; g__Sanguibacter	0.188340676915	0.6643012607	0.837521433	1.0	6.5285832436e-07	1.09672022867e-06
k__Bacteria; p__SR1; c__; o__; f__; g__	0.188254702082	0.664373200725	0.837521433	1.0	2.07745243479e-06	7.0431261549e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes	0.185504281365	0.666685006523	0.837521433	1.0	4.962243799e-07	7.04834578807e-07
k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__	0.183821449871	0.668109508836	0.837521433	1.0	4.93609036992e-06	2.25908490876e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Sediminihabitans	0.182619344291	0.66913181417	0.837521433	1.0	5.15882583215e-06	1.21808281138e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Listeria	0.181187415358	0.670354774251	0.837521433	1.0	1.32849383542e-06	2.01593745031e-06
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella	0.180220725119	0.671183621463	0.837521433	1.0	1.2292370564e-06	5.12703571544e-06
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas	0.179504854002	0.671799106895	0.837521433	1.0	7.96627285166e-06	7.0274522843e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__; g__	0.176482168964	0.674414003352	0.838557094115	1.0	2.06050169845e-06	3.70502326763e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	0.155287420717	0.693532866494	0.860053950533	1.0	0.00111268633039	0.00187858886452
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Scardovia	0.144533758215	0.703814805336	0.868235053087	1.0	1.97911225003e-06	1.43145012149e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia	0.144523739753	0.703824585588	0.868235053087	1.0	0.00201517965785	0.00394641232863
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella	0.142245148059	0.706059154744	0.86871152547	1.0	4.46221488798e-05	3.47260697559e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__	0.137376468623	0.710903213953	0.869669208312	1.0	4.77583753442e-07	3.55159026161e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__	0.136932250703	0.711350019748	0.869669208312	1.0	4.36154406278e-05	7.23199189433e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium	0.130306531206	0.718114428386	0.869669208312	1.0	7.97703001162e-06	1.00819633793e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Oligella	0.130078876262	0.71835027133	0.869669208312	1.0	9.16935344266e-06	3.43057458476e-05
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	0.124539665081	0.724162077661	0.869669208312	1.0	0.0014307928886	0.000968176538491
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio	0.123532728337	0.725234102601	0.869669208312	1.0	3.03999631426e-07	6.63625698867e-08
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter	0.12261767427	0.72621257126	0.869669208312	1.0	1.85019440908e-06	1.53686668819e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium	0.12261767427	0.72621257126	0.869669208312	1.0	2.50348248353e-06	4.34634478734e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella	0.12170602181	0.72719148695	0.869669208312	1.0	5.7105383287e-07	4.01847375152e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter	0.12170602181	0.72719148695	0.869669208312	1.0	2.31952543336e-06	2.72054440275e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bosea	0.12170602181	0.72719148695	0.869669208312	1.0	2.85297751284e-07	1.19704938206e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Gyrocarpus	0.11899147475	0.730130900866	0.87096833352	1.0	4.2585479969e-08	2.88043166635e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.108981002817	0.741307245116	0.882061785328	1.0	9.01390665924e-06	0.000124395575177
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus	0.0906204298507	0.763389884394	0.90604354966	1.0	1.46555625171e-05	4.56404172185e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas	0.0694968116368	0.792070835062	0.927722756498	1.0	5.8699369104e-06	1.4374498463e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus	0.0693989770116	0.792213886662	0.927722756498	1.0	0.00508290986639	0.00152556997848
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__	0.0686477707392	0.79331589436	0.927722756498	1.0	6.01011933511e-05	1.85556495913e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Thermicanaceae]; g__Thermicanus	0.0683385516846	0.793771385462	0.927722756498	1.0	3.14370887997e-06	6.28562037327e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum	0.0679323164996	0.794371461343	0.927722756498	1.0	8.56055476641e-05	0.000416545550472
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia	0.0674919258341	0.795024159013	0.927722756498	1.0	0.000287664543415	5.64071970417e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus	0.0671900250793	0.795472916742	0.927722756498	1.0	1.4036975345e-06	3.25922850184e-07
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]; f__[Cerasicoccaceae]; g__	0.0647260942958	0.799176326996	0.929734835862	1.0	7.63946912101e-05	8.84951226114e-06
k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101	0.0605584408138	0.805615469317	0.932609224583	1.0	1.18957073883e-06	1.94637555407e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus	0.0605583398932	0.805615628044	0.932609224583	1.0	1.76136333492e-06	9.11815163883e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Rhodospirillum	0.0521549415891	0.819355061803	0.943301444028	1.0	0.0002671168796	0.000226609964132
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.0516381978699	0.820236817233	0.943301444028	1.0	5.43582993124e-05	4.04266060739e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania	0.0498963076359	0.823243804463	0.943301444028	1.0	0.000410361630373	0.000391242120899
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium	0.0489757825273	0.824855169028	0.943301444028	1.0	1.89429547817e-06	2.78141891547e-06
