OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	6.66022379896	0.0835533828676	0.330000755864	1.0	0.000170688747219	0.0013858645509	0.00119980957029	0.000399916721368
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium	6.61180171003	0.0853560788949	0.332663860651	1.0	0.000370858600857	2.62782737802e-05	0.00130800045881	0.00895062979485
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__	6.60417913829	0.0856432492314	0.332663860651	1.0	0.0	0.0	2.87330389994e-06	4.08367706923e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Raphanus	6.57264153142	0.0868413049722	0.334552568335	1.0	0.0	1.94559721079e-06	1.31810770284e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__;g__	6.55210433777	0.0876301318921	0.334846845441	1.0	4.85888726717e-05	0.0	6.04976444801e-06	1.68251444976e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	6.51870720722	0.0889276503666	0.337064481228	1.0	0.0695195407645	0.0400698883702	0.0760781060514	0.0770622421613
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__	6.4047372743	0.0934960965195	0.349589027602	1.0	6.93758347242e-06	8.44813408878e-06	0.000224649944086	6.64611075873e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia	6.38348230083	0.094372691003	0.349589027602	1.0	0.0	0.0	1.44836950165e-07	1.59369806252e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	6.38129326322	0.0944634180966	0.349589027602	1.0	0.000344613134387	7.21323269986e-05	0.000447459747472	0.000225016164323
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	6.32697794173	0.0967415898338	0.355223025171	1.0	0.000344062143579	1.84115937215e-05	0.00123785476932	0.00159208625912
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__	6.28924809347	0.0983550556037	0.358347877006	1.0	2.84723028599e-06	3.48199518324e-05	1.13602059842e-05	9.45866186419e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Carludovica	6.19423346715	0.102533391125	0.37033860027	1.0	3.31732908779e-05	0.0	9.32574547193e-06	1.94845212122e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__	6.17893111961	0.103222035394	0.37033860027	1.0	9.64185401465e-06	7.63756786248e-05	0.00243501863884	7.48998258267e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	6.11116447941	0.106325322386	0.378582587282	1.0	0.00189853941114	0.00331744572572	0.00434171176181	0.00528543949156
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	6.07654296769	0.107945050347	0.381459952354	1.0	0.0148645665992	0.0	0.00183469453308	0.00113987870623
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	6.01021461109	0.111114318246	0.38972932519	1.0	0.0051483612699	0.00394944978096	0.00803769227684	0.00635475399516
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Collimonas	5.9687715635	0.113139480594	0.391845036327	1.0	1.77517418897e-06	0.0	7.77508119064e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	5.96379658138	0.113384946682	0.391845036327	1.0	0.000719526021147	0.00149821068988	0.00087875909643	0.000371645530106
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium	5.84286601701	0.119510487867	0.407136583956	1.0	0.00417889220676	0.00511066212909	0.00729678791272	0.00742540566545
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	5.83395085933	0.119974353581	0.407136583956	1.0	8.71896003965e-05	4.64695996484e-05	0.000102790410641	0.000246352234101
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Methyloversatilis	5.82563701086	0.120408479085	0.407136583956	1.0	3.8336208549e-05	0.0	5.78896008849e-07	3.9100684262e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Leptothrix	5.50841758581	0.138136018512	0.46374234786	1.0	0.0	9.02088334494e-05	1.62880153141e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	5.41180129787	0.144010083275	0.480033610916	1.0	0.0044523338896	0.00177367883331	0.0041646219718	0.000996162947676
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	5.36566220622	0.146897968182	0.486211584828	1.0	9.3804925343e-05	0.00138988803068	0.00716962711985	0.0107262737954
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	5.23992291446	0.155048550227	0.506970609707	1.0	0.0	0.0	2.73284293729e-05	5.00944874609e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium	5.2267928397	0.155923853821	0.506970609707	1.0	4.11157815874e-06	4.62111479773e-06	6.90962438592e-06	1.08972347177e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus	5.21959261596	0.156405826399	0.506970609707	1.0	0.0	5.63208939252e-06	2.10159416934e-06	6.19508061039e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	5.1584057181	0.16055864756	0.513458451614	1.0	0.0	0.0	0.000633374838871	0.00370842069916
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter	5.15791565502	0.160592324228	0.513458451614	1.0	1.82144713803e-05	0.0	1.49943803182e-05	8.20122270554e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum	5.09353441965	0.165074828328	0.524224116988	1.0	0.000144305338349	2.24217542867e-05	0.000255545294441	0.000352810655546
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	5.05810310347	0.167591656613	0.528644822875	1.0	0.000463014829938	1.22310410138e-05	0.00171390415575	0.00193639380942
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	4.87220175208	0.181397939518	0.559943988609	1.0	0.0011499929763	0.000692510259796	0.00165601189995	0.00144788730498
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia	4.87123234129	0.18147264957	0.559943988609	1.0	5.94352446204e-05	0.0	5.95111053764e-05	6.9888052116e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	4.86711249784	0.181790476754	0.559943988609	1.0	0.00216949235996	0.000111354673202	0.00113590756636	0.00200641809254
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Rhodospirillum	4.86078486645	0.182279638845	0.559943988609	1.0	0.0	5.8033253054e-06	0.000123498149599	0.00213443195119
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__	4.83912068249	0.183963741068	0.561447781183	1.0	0.0	0.0	4.70821588767e-07	1.24109192435e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	4.80442435068	0.186691244723	0.566096032385	1.0	1.25508040861e-07	0.0	2.28362648478e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__	4.70632207765	0.19460875375	0.586321245272	1.0	0.000672148303162	0.00284727408514	0.00040130489608	0.00169791419974
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus	4.63619754434	0.20045877688	0.598005478717	1.0	0.0	0.000180226860561	0.000115675671425	0.000460006530645
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Jonquetella	4.62943339856	0.201031629015	0.598005478717	1.0	2.50765364658e-06	0.0	5.31656385036e-06	2.45434910662e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	4.58831226296	0.204547010645	0.604265369068	1.0	0.000818888436862	0.000483350656351	0.00161339835556	0.00154678322273
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alloiococcus	4.55701755812	0.207260488776	0.604265369068	1.0	4.20562243153e-06	0.0	4.34463103263e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum	4.54267600595	0.208515126697	0.604265369068	1.0	0.0	2.71304895154e-06	2.72406714698e-06	8.99892012958e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	4.53483431127	0.20920411263	0.604265369068	1.0	8.98766330865e-06	0.0	6.29087591995e-06	1.18233273302e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	4.51943901437	0.21056291172	0.604265369068	1.0	9.98873882929e-06	6.66657222912e-05	6.23460509775e-05	1.38678765676e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus	4.51619756804	0.210850043675	0.604265369068	1.0	0.00084931150963	0.0109723481776	0.000434988471368	0.000236069542039
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];g__Methanomassiliicoccus	4.48169609475	0.213928776276	0.609372877876	1.0	1.48312720337e-06	2.81604469626e-06	7.14042327857e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	4.39379049308	0.221961843842	0.628446184371	1.0	1.54849125476e-06	6.80494311068e-06	4.91107473454e-05	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RFN20	4.35546665442	0.225550355786	0.63478243844	1.0	0.0	0.0	2.63953239935e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	4.24589216106	0.23610718566	0.660537959882	1.0	1.32491921305e-06	6.60424337313e-06	0.000303590619794	1.78582646407e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8;g__	4.1927173364	0.241392030051	0.671326947478	1.0	2.6498384261e-06	3.11177495644e-06	2.04638705659e-05	1.1552768386e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium	4.11901540348	0.248896087314	0.688124476693	1.0	1.66858165717e-05	1.00232037166e-05	2.29839698661e-05	6.55279367437e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Succiniclasticum	3.97285365537	0.264410404314	0.721893637067	1.0	1.8366357844e-06	0.0	9.18949995915e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__	3.9665718938	0.265096459352	0.721893637067	1.0	1.25508040861e-07	0.0	4.02921177175e-05	6.08194981075e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter	3.9605057226	0.26576050027	0.721893637067	1.0	2.77950456007e-05	9.36176108329e-05	5.28549925146e-05	0.000102509025677
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__	3.94691010279	0.267254240106	0.721893637067	1.0	8.85727195753e-05	0.0	6.86847745413e-05	7.952194624e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium	3.84530586464	0.278660097394	0.744606448252	1.0	3.95479977714e-05	1.00232037166e-05	0.000109364359014	5.07301567795e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	3.84380914275	0.278831350835	0.744606448252	1.0	0.0	7.32171621028e-05	0.000136172390654	0.000123685716544
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__Prauseria	3.82549843412	0.280934133703	0.745983292885	1.0	1.35290719463e-06	0.00248986644067	0.000445898385552	3.62845617163e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella	3.81144194308	0.282558043068	0.746080226077	1.0	7.27457112072e-06	7.24536410315e-05	0.00247070869678	0.00648566535155
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis	3.7906671624	0.284973564226	0.748254609979	1.0	0.0	0.0	0.00023855855832	3.8519496614e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus	3.77535164806	0.28676619453	0.748778396828	1.0	4.32300965559e-05	0.000164239211126	0.000122448396114	6.73365937156e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Sarcandra	3.70998138168	0.294531862177	0.756706752465	1.0	1.12108822343e-05	0.000484660425191	1.71610301558e-05	1.21123467762e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter	3.70881453083	0.294672173138	0.756706752465	1.0	0.0	0.0	8.52804142714e-08	0.000391529094577
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Rhodobacter	3.70881453083	0.294672173138	0.756706752465	1.0	0.0	0.0	2.0813178993e-07	4.33655642727e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Tetrathiobacter	3.69578802266	0.296242643518	0.756706752465	1.0	0.0	0.0	1.36648720995e-05	1.16574029171e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia	3.65165630794	0.301618884799	0.766275004625	1.0	0.0	0.0	0.000196930210694	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__ph2	3.57354869655	0.311347634955	0.786738647466	1.0	0.000200037395362	8.02843135156e-06	0.000268467415332	0.000165521909247
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	3.54970594278	0.314372417064	0.790133882461	1.0	0.307522348577	0.376575703931	0.285159208719	0.305806253566
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium	3.49813289192	0.321004359212	0.79592810826	1.0	1.66146351675e-06	0.0	3.43746604729e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	3.48253534311	0.323034302366	0.79592810826	1.0	3.16798434218e-05	6.58840725864e-05	0.00344512001722	8.39187046165e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes	3.48173501729	0.323138765647	0.79592810826	1.0	0.0	0.0	5.1426612386e-07	2.08202531625e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__	3.47933938845	0.323451635484	0.79592810826	1.0	1.05801632519e-05	6.80494311068e-06	2.59047591446e-05	4.67607754103e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium	3.41235015935	0.332309193865	0.808013744522	1.0	0.0	0.0	1.10411958186e-06	4.24241605573e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella	3.399213841	0.334070911265	0.808013744522	1.0	0.0	0.0	3.73262309292e-06	1.5981180836e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	3.38610603654	0.335836964097	0.808013744522	1.0	0.0	0.0	1.28019818309e-06	4.71147046182e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	3.38373476334	0.336157325194	0.808013744522	1.0	0.000913003468642	0.000773939186074	0.00388535637183	0.00460951622133
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium	3.37781009596	0.336958923248	0.808013744522	1.0	0.0	0.0	4.27897236723e-06	3.21366758036e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__	3.3482485903	0.340983596746	0.809377473801	1.0	3.03930582255e-05	0.000439302972617	0.000134465902145	9.51263042469e-05
k__Bacteria;p__Spirochaetes;c__[Brachyspirae];o__[Brachyspirales];f__Brachyspiraceae;g__Brachyspira	3.34695370686	0.341160846339	0.809377473801	1.0	0.0	0.0	1.98351292634e-06	1.51229489362e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__	3.33577879606	0.342693866567	0.809377473801	1.0	1.12345791358e-06	0.0	2.46308611504e-05	1.53810521237e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	3.18714377329	0.363661492723	0.836390503049	1.0	0.0248081386731	0.0158129465356	0.0279546491999	0.0241913560866
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Virgibacillus	3.18585025685	0.363848733201	0.836390503049	1.0	0.0	0.0	3.55606158339e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	3.18171064045	0.36444851406	0.836390503049	1.0	1.04553296043e-05	0.0	1.7367099464e-05	6.56581991051e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	3.18021320635	0.364665684102	0.836390503049	1.0	5.75037245963e-06	2.52927637403e-05	4.15969950019e-05	3.0563149752e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Raoultella	3.17245532131	0.365792581452	0.836390503049	1.0	1.48312720337e-06	6.56956844505e-06	5.77665514829e-05	1.65563990715e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	3.17078184954	0.366036060005	0.836390503049	1.0	3.92935024951e-05	8.83427716797e-05	0.000434098943916	0.000385759500511
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	3.16699059152	0.366588177932	0.836390503049	1.0	6.77689259839e-06	0.0	0.000335207955747	0.000122732143671
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Aliivibrio	3.15091026765	0.368937914657	0.837685120237	1.0	0.0	0.0	7.54193376937e-07	1.34374645757e-06
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma	3.06969847738	0.381003381999	0.855965452268	1.0	1.32491921305e-06	0.0	6.66254150806e-07	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella	3.06112061192	0.382297245327	0.855965452268	1.0	0.000167913471208	3.62582012923e-05	0.000217640962342	0.000218799881705
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	3.06009200516	0.382452648886	0.855965452268	1.0	4.72452806246e-05	0.0	5.61031766504e-05	1.4482530709e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus	3.00084905065	0.391494287886	0.872048887707	1.0	1.35057886181e-05	0.0	1.55844365371e-06	5.48610854849e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus	2.97126683482	0.396076513854	0.875063377887	1.0	5.27353040119e-06	8.44813408878e-06	8.05514075323e-05	3.36132829124e-06
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	2.96809004322	0.39657127551	0.875063377887	1.0	0.0	0.0	8.00165039354e-07	2.8962947349e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium	2.94687949024	0.399888035791	0.878258770196	1.0	0.0	0.0	3.97690990875e-05	8.26326088106e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Salmonella	2.89260441148	0.408481563639	0.892959697257	1.0	1.90381766576e-05	9.38561314131e-06	8.6445603491e-05	4.38487301728e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	2.81751213667	0.420625215206	0.913218066197	1.0	6.62170874937e-05	0.0	9.60000400201e-05	8.4971704055e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	2.81135114242	0.42163472418	0.913218066197	1.0	0.00236141541836	0.00310165295495	0.00191432008229	0.00228930363145
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	2.76842900166	0.428723469003	0.921641868872	1.0	1.90148090271e-05	1.41026821977e-05	5.65120067327e-05	6.12863288966e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylobacillus	2.76408769426	0.429445892091	0.921641868872	1.0	2.78808789447e-05	0.00144230769231	1.6451676897e-05	3.29089763151e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Pseudochrobactrum	2.72274647661	0.436375598995	0.928418743116	1.0	0.0	0.0	8.48506316075e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Parvimonas	2.71651114466	0.437428686819	0.928418743116	1.0	1.23682048251e-05	0.0	3.29290123987e-05	5.22495467603e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella	2.7100051299	0.438529704195	0.928418743116	1.0	4.21021077157e-07	0.0	5.93169534736e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	2.60204621754	0.457130931437	0.959101018911	1.0	0.000256834473113	1.18210207779e-05	0.0032034749099	0.000765191840118
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Rummeliibacillus	2.59444202346	0.458464765226	0.959101018911	1.0	0.0	0.0	0.000418319990367	0.00133652813213
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	2.59057592528	0.459144104798	0.959101018911	1.0	0.0	0.0	5.28690552889e-05	2.16497391448e-06
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	2.56533616235	0.463598997635	0.96412180924	1.0	0.0	0.0	1.05005606902e-06	3.18088367463e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	2.54963381375	0.466387881892	0.964690377768	1.0	4.35202121295e-06	0.00123739982606	0.000436673975287	0.000785498678873
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Ureaplasma	2.54071738939	0.467977459853	0.964690377768	1.0	0.0	0.0	9.33771614555e-07	1.16445211265e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	2.50320522743	0.47471210546	0.974129800849	1.0	0.0795545138261	0.0570175189838	0.0741141779364	0.0744118245627
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	2.49220303614	0.476701817437	0.974129800849	1.0	0.0	0.0	9.2309306153e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__N09	2.47158286218	0.480448593768	0.977536099875	1.0	0.0	0.0	1.49670251808e-06	6.29874222708e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	2.43999360144	0.486233248411	0.979770429671	1.0	4.30235672803e-06	7.78238884317e-06	2.5008322983e-06	1.4229729912e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__	2.425978524	0.488817050086	0.979770429671	1.0	0.0	0.0	2.37734838797e-07	5.12260091524e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Thermoanaerobacterium	2.40804488228	0.49213882737	0.979770429671	1.0	0.0	0.0	1.50577298626e-06	3.27639683718e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	2.39918043794	0.493787202165	0.979770429671	1.0	0.0	0.0	0.000362869235869	2.17564614364e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	2.39910467643	0.493801308674	0.979770429671	1.0	0.0	0.0	8.20558199606e-06	5.69177879471e-07
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	2.38732143767	0.495999096718	0.979770429671	1.0	0.00493081025028	0.00138108340373	0.00642958674268	0.00191917762729
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina	2.38016888737	0.497336853651	0.979770429671	1.0	0.000897210070611	3.68480571324e-05	0.000220641286281	0.000555244497698
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	2.33881903086	0.505125028503	0.979770429671	1.0	6.69515905628e-07	0.0	2.63287907216e-05	3.66815346078e-06
